3462021095,9783462021097,Schwarzer Tee Mit Drei Stück Zucker,Renan Demirkan,http://www.openisbn.com/cover/3462021095_72.jpg,Kiepenheuer &amp; Witsch,139
3492045642,9783492045643,Querschüsse: Downsize This!,"Michael Moore,Helmut Dierlamm,Heike Schlatterer",http://www.openisbn.com/cover/3492045642_72.jpg,Piper,314
3498020862,9783498020866,Die Korrekturen,"Jonathan Franzen,Bettina Abarbanell",http://www.openisbn.com/cover/3498020862_72.jpg,Rowohlt,784
3499110695,9783499110696,Neun Erzählungen,"J. D. Salinger,Annemarie Böll,Heinrich Böll,Elisab",http://www.openisbn.com/cover/3499110695_72.jpg,Rororo,192
3499151502,9783499151507,"Hebt Den Dachbalken Hoch, Zimmerleute Und Seymour Wird Vorgestellt","J. D. Salinger,Annemarie Böll,Heinrich Böll",http://www.openisbn.com/cover/3499151502_72.jpg,Rororo,160
3518111000,9783518111000,Ulysses,"James Joyce,Hans Wollschläger",http://www.openisbn.com/cover/3518111000_72.jpg,Suhrkamp,1014
3548254268,9783548254265,Eine Ganz Normale Affäre,Joanna Trollope,http://www.openisbn.com/cover/3548254268_72.jpg,Ullstein Taschenbuch,320
3570300099,9783570300091,"Das Intimleben Des Adrian Mole, 13 3/4 Jahre","Sue Townsend,Antoinette Gittinger",http://www.openisbn.com/cover/3570300099_72.jpg,Cbt,416
3596292646,9783596292646,Das Buch Der Lächerlichen Liebe,Milan Kundera,http://www.openisbn.com/cover/3596292646_72.jpg,"Fischer (Tb.), Frankfurt",238
0060977493,9780060977498,The God Of Small Things,Arundhati Roy,http://www.openisbn.com/cover/0060977493_72.jpg,Harper Perennial,336
0312872682,9780312872687,The James Dean Affair: A Neil Gulliver &amp; Stevie Marriner Novel,Robert S. Levinson,http://www.openisbn.com/cover/0312872682_72.jpg,Forge,320
0316602906,9780316602907,The Big Bad Wolf,James Patterson,http://www.openisbn.com/cover/0316602906_72.jpg,"Little, Brown And Company",390
0316693006,9780316693004,Four Blind Mice (Alex Cross),James Patterson,http://www.openisbn.com/cover/0316693006_72.jpg,"Little, Brown",400
0345311396,9780345311399,Private Screening,Richard North Patterson,http://www.openisbn.com/cover/0345311396_72.jpg,Ballantine Books,441
0345378490,9780345378491,Congo,Michael Crichton,http://www.openisbn.com/cover/0345378490_72.jpg,Ballantine,0
0345404793,9780345404794,Protect And Defend,Richard North Patterson,http://www.openisbn.com/cover/0345404793_72.jpg,Ballantine Books,608
0345433173,9780345433176,The Tall Pine Polka,Lorna Landvik,http://www.openisbn.com/cover/0345433173_72.jpg,Ballantine Books,448
0375400117,9780375400117,Memoirs Of A Geisha,Arthur Golden,http://www.openisbn.com/cover/0375400117_72.jpg,Knopf,448
0375705856,9780375705854,Plainsong,Kent Haruf,http://www.openisbn.com/cover/0375705856_72.jpg,Vintage,301
0380717018,9780380717019,Body Of Evidence,Patricia D Cornwell,http://www.openisbn.com/cover/0380717018_72.jpg,Avon,0
0380718332,9780380718337,All That Remains (Patricia Cornwell),Patricia D. Cornwell,http://www.openisbn.com/cover/0380718332_72.jpg,Avon,416
0380754509,9780380754502,The Case Of The Lost Look-Alike (An Avon Camelot Book),"Carol J. Farley,Tom Newsom",http://www.openisbn.com/cover/0380754509_72.jpg,Avon Books (Mm),104
038076654X,9780380766543,Petals On The River,Kathleen E. Woodiwiss,http://www.openisbn.com/cover/038076654X_72.jpg,William Morrow Paperbacks,554
0380807866,9780380807864,The Elusive Flame,Kathleen E. Woodiwiss,http://www.openisbn.com/cover/0380807866_72.jpg,Avon,496
0385316895,9780385316897,Legacy Of Silence,Belva Plain,http://www.openisbn.com/cover/0385316895_72.jpg,Delacorte Press,352
0385497466,9780385497466,The Brethren,John Grisham,http://www.openisbn.com/cover/0385497466_72.jpg,Doubleday,366
0385508042,9780385508049,The King Of Torts,John Grisham,http://www.openisbn.com/cover/0385508042_72.jpg,Doubleday,384
0385509456,9780385509459,The Curious Incident Of The Dog In The Night-Time: A Novel,Mark Haddon,http://www.openisbn.com/cover/0385509456_72.jpg,Doubleday,240
0385511612,9780385511612,Bleachers,John Grisham,http://www.openisbn.com/cover/0385511612_72.jpg,Doubleday,176
0385730586,9780385730587,Sisterhood Of The Traveling Pants (Book 1),Ann Brashares,http://www.openisbn.com/cover/0385730586_72.jpg,Ember,336
0425164403,9780425164402,Only Love (Magical Love),Erich Segal,http://www.openisbn.com/cover/0425164403_72.jpg,Berkley,335
0440234964,9780440234968,All Or Nothing,Elizabeth Adler,http://www.openisbn.com/cover/0440234964_72.jpg,Island Books,368
0446605484,9780446605489,Roses Are Red (Alex Cross),James Patterson,http://www.openisbn.com/cover/0446605484_72.jpg,Vision,416
0446610399,9780446610391,The Rescue,Nicholas Sparks,http://www.openisbn.com/cover/0446610399_72.jpg,Grand Central Publishing,432
0449006522,9780449006528,The Manhattan Hunt Club,John Saul,http://www.openisbn.com/cover/0449006522_72.jpg,Ballantine Books,384
0449911004,9780449911006,Patty Jane's House Of Curl (Ballantine Reader's Circle),Lorna Landvik,http://www.openisbn.com/cover/0449911004_72.jpg,Ballantine Books,320
0451162072,9780451162076,Pet Sematary (Signet),Stephen King,http://www.openisbn.com/cover/0451162072_72.jpg,Signet,416
0451186648,9780451186645,Silent Snow,Steve Thayer,http://www.openisbn.com/cover/0451186648_72.jpg,Signet,416
0452282152,9780452282155,Girl With A Pearl Earring,Tracy Chevalier,http://www.openisbn.com/cover/0452282152_72.jpg,Plume,240
051513290X,9780515132908,Summer Of Storms,Judith Kelman,http://www.openisbn.com/cover/051513290X_72.jpg,Jove,400
0553580388,9780553580389,The Patient,Michael Palmer,http://www.openisbn.com/cover/0553580388_72.jpg,Bantam,448
0590598848,9780590598842,"Demona's Revenge (Gargoyles, No. 2)",Francine Hughes,http://www.openisbn.com/cover/0590598848_72.jpg,Scholastic,10
0590629719,9780590629713,Clifford's Sports Day,Norman Bridwell,http://www.openisbn.com/cover/0590629719_72.jpg,Cartwheel,32
0671023616,9780671023614,Postmortem (Kay Scarpetta Mysteries),Patricia Cornwell,http://www.openisbn.com/cover/0671023616_72.jpg,Pocket,352
0671027387,9780671027384,Deception Point,Dan Brown,http://www.openisbn.com/cover/0671027387_72.jpg,Pocket Books,576
0684848783,9780684848785,'Tis: A Memoir,Frank McCourt,http://www.openisbn.com/cover/0684848783_72.jpg,Scribner,368
0743486226,9780743486224,Angels &amp; Demons,Dan Brown,http://www.openisbn.com/cover/0743486226_72.jpg,Atria,572
0786863986,9780786863983,A Monk Swimming,Malachy Mccourt,http://www.openisbn.com/cover/0786863986_72.jpg,Hyperion,304
0803251718,9780803251717,Crazy Horse: The Strange Man Of The Oglalas: A Biography.,Mari Sandoz,http://www.openisbn.com/cover/0803251718_72.jpg,Bison Books (1961),445
0804117934,9780804117937,The Silent Cry (William Monk Novels),Anne Perry,http://www.openisbn.com/cover/0804117934_72.jpg,Ivy Books,368
140003180X,9781400031801,"The Kalahari Typing School For Men (No. 1 Ladies' Detective Agency, Book 4)",Alexander Mccall Smith,http://www.openisbn.com/cover/140003180X_72.jpg,Anchor,192
155874262X,9781558742628,Chicken Soup For The Soul: 101 Stories To Open The Heart And Rekindle The Spirit,"Jack Canfield,Mark Victor Hansen,Barbara Bergman",http://www.openisbn.com/cover/155874262X_72.jpg,"Health Communications, Inc.",308
0060987103,9780060987107,Wicked: The Life And Times Of The Wicked Witch Of The West,Gregory Maguire,http://www.openisbn.com/cover/0060987103_72.jpg,William Morrow Paperbacks,406
0151008116,9780151008117,Life Of Pi,Yann Martel,http://www.openisbn.com/cover/0151008116_72.jpg,Houghton Mifflin Harcourt,336
0375704965,9780375704963,A Judgement In Stone,Ruth Rendell,http://www.openisbn.com/cover/0375704965_72.jpg,Vintage,208
0525947647,9780525947646,Lies (And The Lying Liars Who Tell Them): A Fair And Balanced Look At The Right,Al Franken,http://www.openisbn.com/cover/0525947647_72.jpg,Dutton,368
0804111359,9780804111355,Secret History,Donna Tartt,http://www.openisbn.com/cover/0804111359_72.jpg,Ivy Books,503
1558744150,9781558744158,Chicken Soup For The Woman's Soul: 101 Stories To Open The Hearts And Rekindle The Spirits Of Women (Chicken Soup For The Soul),"Jack Canfield,Mark Victor Hansen,Jennifer Read Haw",http://www.openisbn.com/cover/1558744150_72.jpg,"Health Communications, Inc.",351
0435272683,9780435272685,Great Expectations (Heinemann Guided Readers),John Milne,http://www.openisbn.com/cover/0435272683_72.jpg,Delta Systems Co Inc,96
0316782505,9780316782500,The Weight Of Water,Anita Shreve,http://www.openisbn.com/cover/0316782505_72.jpg,"Little, Brown And Company",304
006102063X,9780061020636,Moving Pictures,Terry Pratchett,http://www.openisbn.com/cover/006102063X_72.jpg,HarperTorch,368
0060013117,9780060013110,Night Watch: A Novel Of Discworld,Terry Pratchett,http://www.openisbn.com/cover/0060013117_72.jpg,Harper,338
0060199563,9780060199562,Thief Of Time,Terry Pratchett,http://www.openisbn.com/cover/0060199563_72.jpg,Harper,336
006052779X,9780060527792,Charlotte's Web,"E. B. White,Garth Williams",http://www.openisbn.com/cover/006052779X_72.jpg,HarperFestival,192
0060563079,9780060563073,Peter Pan: The Original Story,J. M. Barrie,http://www.openisbn.com/cover/0060563079_72.jpg,HarperFestival,240
0060809027,9780060809027,My Friend Flicka,Mary O'Hara,http://www.openisbn.com/cover/0060809027_72.jpg,Harper Paperbacks,300
0061040967,9780061040962,The Last Hero: A Discworld Fable (Discworld Novels),"Terry Pratchett,Paul Kidby",http://www.openisbn.com/cover/0061040967_72.jpg,Harper,160
0061050474,9780061050473,Jingo,Terry Pratchett,http://www.openisbn.com/cover/0061050474_72.jpg,Harper Voyager,336
0061052515,9780061052514,Maskerade,Terry Pratchett,http://www.openisbn.com/cover/0061052515_72.jpg,Harper Voyager,278
0061052523,9780061052521,Interesting Times: A Novel Of Discworld,Terry Pratchett,http://www.openisbn.com/cover/0061052523_72.jpg,Harper Prism,295
0064472264,9780064472265,"On The Bright Side, I'm Now The Girlfriend Of A Sex God: Further Confessions Of Georgia Nicolson (Confessions Of Georgia Nicolson, Book 2)",Louise Rennison,http://www.openisbn.com/cover/0064472264_72.jpg,HarperTeen,272
0140620664,9780140620665,Mansfield Park (Penguin Popular Classics),JANE AUSTEN,http://www.openisbn.com/cover/0140620664_72.jpg,PENGUIN CLASSICS,496
0312148267,9780312148263,The Wind In The Willows (Thomas Dunne Books),Kenneth Grahame,http://www.openisbn.com/cover/0312148267_72.jpg,St. Martin's Griffin,272
0312156960,9780312156961,The Winter King (The Arthur Books #1),Bernard Cornwell,http://www.openisbn.com/cover/0312156960_72.jpg,St. Martin's Griffin,433
0312890044,9780312890049,Moonheart,Charles De Lint,http://www.openisbn.com/cover/0312890044_72.jpg,Orb Books,496
034543191X,9780345431912,The King Of Elfland's Daughter (Del Rey Impact),"Lord Dunsany,Neil Gaiman",http://www.openisbn.com/cover/034543191X_72.jpg,Del Rey,256
0373836023,9780373836024,Powder And Patch,Georgette Heyer,http://www.openisbn.com/cover/0373836023_72.jpg,Mira,282
0375751513,9780375751516,The Picture Of Dorian Gray (Modern Library Classics),"Oscar Wilde,Jeffrey Eugenides",http://www.openisbn.com/cover/0375751513_72.jpg,Modern Library,304
0375801677,9780375801679,The Iron Giant,"Ted Hughes,Andrew Davidson",http://www.openisbn.com/cover/0375801677_72.jpg,Knopf Books For Young Readers,96
0375814248,9780375814242,James And The Giant Peach,"Roald Dahl,Quentin Blake",http://www.openisbn.com/cover/0375814248_72.jpg,Knopf Books For Young Readers,160
0375823352,9780375823350,"The Amber Spyglass (His Dark Materials, Book 3)",Philip Pullman,http://www.openisbn.com/cover/0375823352_72.jpg,Knopf Books For Young Readers,544
037582345X,9780375823459,"The Golden Compass (His Dark Materials, Book 1)",Philip Pullman,http://www.openisbn.com/cover/037582345X_72.jpg,Knopf Books For Young Readers,399
0375823468,9780375823466,"The Subtle Knife (His Dark Materials, Book 2)",Philip Pullman,http://www.openisbn.com/cover/0375823468_72.jpg,Knopf Books For Young Readers,352
0380730448,9780380730445,"The Adrian Mole Diaries : The Secret Diary Of Adrian Mole, Aged 13 3/4 : The Growing Pains Of Adrian Mole",Sue Townsend,http://www.openisbn.com/cover/0380730448_72.jpg,Harper Perennial,293
0380973839,9780380973835,The Martian Chronicles,Ray Bradbury,http://www.openisbn.com/cover/0380973839_72.jpg,William Morrow,288
0385327773,9780385327770,The Great God Pan,Donna Jo Napoli,http://www.openisbn.com/cover/0385327773_72.jpg,Wendy Lamb Books,160
0394586239,9780394586236,Possession: A Romance,A.S. Byatt,http://www.openisbn.com/cover/0394586239_72.jpg,Random House,555
0439510112,9780439510110,Born Confused,Tanuja Desai Hidier,http://www.openisbn.com/cover/0439510112_72.jpg,Scholastic Paperbacks,512
0440241413,9780440241416,Confessions Of A Shopaholic (Shopaholic Series),Sophie Kinsella,http://www.openisbn.com/cover/0440241413_72.jpg,Dell,368
0451409256,9780451409256,Making Minty Malone,Isabel Wolff,http://www.openisbn.com/cover/0451409256_72.jpg,Onyx,432
0451523415,9780451523419,Little Women (Signet Classics),Louisa May Alcott,http://www.openisbn.com/cover/0451523415_72.jpg,Signet Classics,480
0451526279,9780451526274,Emma (Signet Classics),"Jane Austen,Margaret Drabble",http://www.openisbn.com/cover/0451526279_72.jpg,Signet Classics,416
0451526341,9780451526342,Animal Farm,George Orwell,http://www.openisbn.com/cover/0451526341_72.jpg,Signet,0
0486415864,9780486415864,Great Expectations (Dover Thrift Editions),Charles Dickens,http://www.openisbn.com/cover/0486415864_72.jpg,Dover Publications,400
0553280589,9780553280586,Eva Luna,Isabel Allende,http://www.openisbn.com/cover/0553280589_72.jpg,Bantam,320
0571197639,9780571197637,Poisonwood Bible Edition Uk,Barbara Kingsolver,http://www.openisbn.com/cover/0571197639_72.jpg,Faber Faber Inc,571
0670035262,9780670035267,The Green Man : Tales From The Mythic Forest,"Ellen Datlow,Terri Windling,Charles Vess,Neil Gaim",http://www.openisbn.com/cover/0670035262_72.jpg,Viking Juvenile,400
0679423079,9780679423072,Nicholas Nickleby (Everyman's Library (Cloth)),Charles Dickens,http://www.openisbn.com/cover/0679423079_72.jpg,Everyman's Library,914
0679751343,9780679751342,Angels &amp; Insects: Two Novellas,A.S. Byatt,http://www.openisbn.com/cover/0679751343_72.jpg,Vintage,352
0684833395,9780684833392,Catch-22,Joseph Heller,http://www.openisbn.com/cover/0684833395_72.jpg,Simon &amp; Schuster,464
0743245024,9780743245029,The Forsyte Saga (The Man Of Property; In Chancery; To Let),John Galsworthy,http://www.openisbn.com/cover/0743245024_72.jpg,Scribner Paperback Fiction,896
0749748001,9780749748005,Enchanted Wood,Enid Blyton,http://www.openisbn.com/cover/0749748001_72.jpg,Egmont Books,213
0749748028,9780749748029,Folk Of The Faraway Tree,Enid Blyton,http://www.openisbn.com/cover/0749748028_72.jpg,Egmont Books,182
0963094424,9780963094421,Angels And Visitations: A Miscellany,Neil Gaiman,http://www.openisbn.com/cover/0963094424_72.jpg,Dreamhaven Books,168
1401201172,9781401201173,League Of Extraordinary Gentlemen (Vol. 2 ),"Alan Moore,Kevin O'Neill,Ben Dimagmaliw",http://www.openisbn.com/cover/1401201172_72.jpg,WildStorm,224
1563892278,9781563892271,The Sandman Vol. 1: Preludes And Nocturnes,"Neil Gaiman,Sam Kieth,Mike Dringenberg,Malcolm Jon",http://www.openisbn.com/cover/1563892278_72.jpg,DC Comics,240
1563898586,9781563898587,"The League Of Extraordinary Gentlemen, Vol. 1",Alan Moore,http://www.openisbn.com/cover/1563898586_72.jpg,America's Best Comics,176
156971620X,9781569716205,Harlequin Valentine,"Neil Gaiman,John Bolton",http://www.openisbn.com/cover/156971620X_72.jpg,Dark Horse,40
1592571301,9781592571307,American Sign Language In 24 Hours (Alpha Teach Yourself In 24 Hours),Trudy Suggs,http://www.openisbn.com/cover/1592571301_72.jpg,Alpha,496
0374270325,9780374270322,A Man In Full,Tom Wolfe,http://www.openisbn.com/cover/0374270325_72.jpg,Farrar Straus Giroux,742
0375719180,9780375719189,The Miracle Life Of Edgar Mint: A Novel,Brady Udall,http://www.openisbn.com/cover/0375719180_72.jpg,Vintage,432
0440235502,9780440235507,October Sky (The Coalwood Series #1),Homer Hickam,http://www.openisbn.com/cover/0440235502_72.jpg,Dell,428
044023722X,9780440237228,A Painted House,John Grisham,http://www.openisbn.com/cover/044023722X_72.jpg,Dell,480
1573225487,9781573225489,The Romance Reader,Pearl Abraham,http://www.openisbn.com/cover/1573225487_72.jpg,Riverhead Trade,304
1853260673,9781853260674,Far From The Madding Crowd (Wordsworth Classics) (Wordsworth Classics) (Wadsworth Collection),Thomas Hardy,http://www.openisbn.com/cover/1853260673_72.jpg,Wordsworth Editions Ltd,362
0060977477,9780060977474,The Perfect Storm: A True Story Of Men Against The Sea,Sebastian Junger,http://www.openisbn.com/cover/0060977477_72.jpg,Harper Perennial,240
0345391691,9780345391698,The Battle For God,Karen Armstrong,http://www.openisbn.com/cover/0345391691_72.jpg,Ballantine Books,480
0520011171,9780520011175,Sappho: A New Translation,"Mary Barnard,Dudley Fitts",http://www.openisbn.com/cover/0520011171_72.jpg,Univ Of California Pr,114
0553278746,9780553278743,The Postman,David Brin,http://www.openisbn.com/cover/0553278746_72.jpg,Bantam Spectra,336
0670856045,9780670856046,The Tortilla Curtain,"T. C. Boyle,T. Coraghessan Boyle",http://www.openisbn.com/cover/0670856045_72.jpg,The Viking Press,368
0872200760,9780872200760,Symposium,"Plato,Alexander Nehamas,Paul Woodruff",http://www.openisbn.com/cover/0872200760_72.jpg,Hackett Publishing Co,107
0937858994,9780937858998,The What's Happening To My Body? Book For Boys: A Growing Up Guide For Parents And Sons,"Lynda Madaras,Dane Saavedra,Jackie Aher",http://www.openisbn.com/cover/0937858994_72.jpg,Newmarket Pr,251
0671649949,9780671649944,The Object Of My Affection,Stephen Mccauley,http://www.openisbn.com/cover/0671649949_72.jpg,Washington Square Press,316
0590431110,9780590431118,The Journey Home,Isabelle Holland,http://www.openisbn.com/cover/0590431110_72.jpg,Apple,10
0064470113,9780064470117,Taking The Ferry Home,Pam Conrad,http://www.openisbn.com/cover/0064470113_72.jpg,Trophy Pr,0
0553571486,9780553571486,Angel Of Hope (Mercy Trilogy),Lurlene Mcdaniel,http://www.openisbn.com/cover/0553571486_72.jpg,Laurel Leaf,240
0972044205,9780972044202,The Breach,Brian Kaufman,http://www.openisbn.com/cover/0972044205_72.jpg,Last Knight Pub Co,216
0312963009,9780312963002,Neanderthal,John Darnton,http://www.openisbn.com/cover/0312963009_72.jpg,St. Martin's Paperbacks,416
0345430476,9780345430472,A Small Dark Place,Martin Schenk,http://www.openisbn.com/cover/0345430476_72.jpg,Ballantine Books,404
0345435869,9780345435866,The Rivan Codex: Ancient Texts Of THE BELGARIAD And THE MALLOREON,"David Eddings,Leigh Eddings",http://www.openisbn.com/cover/0345435869_72.jpg,Del Rey,480
0380728729,9780380728725,Babyhood,Paul Reiser,http://www.openisbn.com/cover/0380728729_72.jpg,Avon,288
038081840X,9780380818402,Year's Best Fantasy,"David G. Hartwell,Kathryn Cramer",http://www.openisbn.com/cover/038081840X_72.jpg,Eos,512
0449912302,9780449912300,Dave Barry In Cyberspace,Dave Barry,http://www.openisbn.com/cover/0449912302_72.jpg,Ballantine Books,224
055329198X,9780553291988,Wolf Moon,John R. Holt,http://www.openisbn.com/cover/055329198X_72.jpg,Spectra,480
0671018930,9780671018931,Eternal Warriors: The War In Heaven (Book One),Theodore Beale,http://www.openisbn.com/cover/0671018930_72.jpg,Pocket Books,0
0812541642,9780812541649,Waiting,Frank M. Robinson,http://www.openisbn.com/cover/0812541642_72.jpg,Tor Books,368
0312988699,9780312988692,Nowhere To Run,Mary Jane Clark,http://www.openisbn.com/cover/0312988699_72.jpg,St. Martin's Paperbacks,352
0486282112,9780486282114,Frankenstein (Dover Thrift Editions),"Mary Shelley,Dover Thrift Editions",http://www.openisbn.com/cover/0486282112_72.jpg,Dover Publications,166
0670815373,9780670815371,Urn Burial,Robert Westall,http://www.openisbn.com/cover/0670815373_72.jpg,Viking Children's Books,160
0385313748,9780385313742,All Our Yesterdays,Robert B. Parker,http://www.openisbn.com/cover/0385313748_72.jpg,Delacorte Press,401
1575843366,9781575843360,What Shall I Be (Barbie Carryalong),Rita Chapman Works,http://www.openisbn.com/cover/1575843366_72.jpg,Reader's Digest,20
0684193957,9780684193953,All That Remains,Patricia Cornwell,http://www.openisbn.com/cover/0684193957_72.jpg,Scribner,416
0345371984,9780345371980,Last Chance To See,"Douglas Adams,Mark Carwardine",http://www.openisbn.com/cover/0345371984_72.jpg,Ballantine Books,256
0380730138,9780380730131,Vinegar Hill (Oprah's Book Club),A. Manette Ansay,http://www.openisbn.com/cover/0380730138_72.jpg,Harper Perennial,256
1573228737,9781573228732,Affinity,Sarah Waters,http://www.openisbn.com/cover/1573228737_72.jpg,Riverhead Trade,368
9681500555,9789681500559,Diario De Ana Frank,Anne Frank,http://www.openisbn.com/cover/9681500555_72.jpg,"Editores Mexicanos Unidos, S.A.",207
0380711109,9780380711109,Desert Notes: Reflections In The Eye Of A Ravens And River Notes: The Dance Of Herons,Barry Lopez,http://www.openisbn.com/cover/0380711109_72.jpg,Quill (HarperCollins),144
0452283914,9780452283916,"The Best Democracy Money Can Buy: The Truth About Corporate Cons, Globalization And High-Finance Fraudsters",Greg Palast,http://www.openisbn.com/cover/0452283914_72.jpg,Plume,384
0425120279,9780425120279,The Hunt For Red October,Tom Clancy,http://www.openisbn.com/cover/0425120279_72.jpg,Berkley,432
067153484X,9780671534844,The Music Box,Andrea Kane,http://www.openisbn.com/cover/067153484X_72.jpg,Pocket,416
0380728273,9780380728275,Liberty Falling (Anna Pigeon Mysteries),Nevada Barr,http://www.openisbn.com/cover/0380728273_72.jpg,Avon,384
0446606197,9780446606196,Killer Market (Deborah Knott Mysteries),Margaret Maron,http://www.openisbn.com/cover/0446606197_72.jpg,Grand Central Publishing,304
0771076002,9780771076008,Remembering Peter Gzowski: A Book Of Tributes,"Edna Barker,Shelagh Rogers",http://www.openisbn.com/cover/0771076002_72.jpg,Douglas Gibson Books,224
0771088191,9780771088193,The Best Canadian Animal Stories: Classic Tales By Master Storytellers,Muriel Whitaker,http://www.openisbn.com/cover/0771088191_72.jpg,McClelland &amp; Stewart,256
1559703237,9781559703239,Trying To Save Piggy Sneed,John Irving,http://www.openisbn.com/cover/1559703237_72.jpg,Arcade Publishing,432
3596214629,9783596214624,Herr Der Fliegen,"William Golding,Hermann Stiehl",http://www.openisbn.com/cover/3596214629_72.jpg,"Fischer (Tb.), Frankfurt",288
0062770500,9780062770509,Access: Seattle (Access Guides),HarperReference,http://www.openisbn.com/cover/0062770500_72.jpg,HarperReference,160
0671847546,9780671847548,Real Guide: California And The West Coast (The Real Guides),LTD,http://www.openisbn.com/cover/0671847546_72.jpg,"Hungry Minds Inc,U.S.",657
0060188731,9780060188733,Bel Canto: A Novel,Ann Patchett,http://www.openisbn.com/cover/0060188731_72.jpg,Harper,336
0140374248,9780140374247,James And The Giant Peach,"Roald Dahl,Lane Smith",http://www.openisbn.com/cover/0140374248_72.jpg,Puffin,144
0142001740,9780142001745,The Secret Life Of Bees - A Novel,"Sue Monk; Sue Monk Kidd Kidd,Roseanne J. Serra (Co",http://www.openisbn.com/cover/0142001740_72.jpg,Penguin Books/ Published By The Penguin Group,0
0195086295,9780195086294,What A Wonderful World: A Lifetime Of Recordings,"Bob Thiele,Bob Golden,Steve Allen",http://www.openisbn.com/cover/0195086295_72.jpg,"Oxford University Press, USA",200
0312995423,9780312995423,Digital Fortress: A Thriller,Dan Brown,http://www.openisbn.com/cover/0312995423_72.jpg,St. Martin's Paperbacks,448
0380704587,9780380704583,The Ladies Of Missalonghi,Colleen Mccullough,http://www.openisbn.com/cover/0380704587_72.jpg,Avon,189
0380815923,9780380815920,Blackberry Wine: A Novel,Joanne Harris,http://www.openisbn.com/cover/0380815923_72.jpg,William Morrow Paperbacks,368
0385416342,9780385416344,The Firm,John Grisham,http://www.openisbn.com/cover/0385416342_72.jpg,Doubleday,432
0385418493,9780385418492,How The Irish Saved Civilization (Hinges Of History),Thomas Cahill,http://www.openisbn.com/cover/0385418493_72.jpg,Anchor,256
038542471X,9780385424714,The Client,John Grisham,http://www.openisbn.com/cover/038542471X_72.jpg,Doubleday,422
0425098109,9780425098103,Thieves Of Light (Photon : The Ultimate Game On Planet Earth),Michael Hudson,http://www.openisbn.com/cover/0425098109_72.jpg,Berkley,215
0449005410,9780449005415,Horse Heaven (Ballantine Reader's Circle),Jane Smiley,http://www.openisbn.com/cover/0449005410_72.jpg,Ballantine Books,592
0449202631,9780449202630,The Danger,Dick Francis,http://www.openisbn.com/cover/0449202631_72.jpg,Fawcett,0
0449207544,9780449207543,Proof,Dick Francis,http://www.openisbn.com/cover/0449207544_72.jpg,Fawcett,342
0515128554,9780515128550,"Heart Of The Sea  (Irish Trilogy, Book 3)",Nora Roberts,http://www.openisbn.com/cover/0515128554_72.jpg,Jove,400
0517577402,9780517577400,Mostly Harmless,Douglas Adams,http://www.openisbn.com/cover/0517577402_72.jpg,Harmony,5
0590450875,9780590450874,I Spy: A Book Of Picture Riddles,"Jean Marzollo,Walter Wick,Carol Devine Carson",http://www.openisbn.com/cover/0590450875_72.jpg,Cartwheel,40
0590481371,9780590481373,I Spy Spooky Night: A Book Of Picture Riddles,"Jean Marzollo,Walter Wick",http://www.openisbn.com/cover/0590481371_72.jpg,Cartwheel,40
067103619X,9780671036195,Lake News,Barbara Delinsky,http://www.openisbn.com/cover/067103619X_72.jpg,Pocket,544
0684177730,9780684177731,The SKULL BENEATH THE SKIN,P. D. James,http://www.openisbn.com/cover/0684177730_72.jpg,Scribner,328
0684180200,9780684180205,The New Shoe,Arthur W. Upfield,http://www.openisbn.com/cover/0684180200_72.jpg,Scribner Paper Fiction,192
0743411269,9780743411264,An Accidental Woman,Barbara Delinsky,http://www.openisbn.com/cover/0743411269_72.jpg,Pocket Books,544
0743470389,9780743470384,The Snow Garden,Christopher Rice,http://www.openisbn.com/cover/0743470389_72.jpg,Pocket Star,544
076218857X,9780762188574,The Doorbell Rang (The Best Mysteries Of All Time),Rex Stout,http://www.openisbn.com/cover/076218857X_72.jpg,Readers Digest Assn,207
0767905938,9780767905930,A Year By The Sea: Thoughts Of An Unfinished Woman,Joan Anderson,http://www.openisbn.com/cover/0767905938_72.jpg,Broadway,208
0800706544,9780800706548,Though I Walk Through The Valley,Vance Havner,http://www.openisbn.com/cover/0800706544_72.jpg,Fleming H. Revell Co.,128
0801096677,9780801096679,Victorious Christians You Should Know,Warren W. Wiersbe,http://www.openisbn.com/cover/0801096677_72.jpg,Baker Books,131
0849953014,9780849953019,Life Lessons With Max Lucado: Book Of Hebrews,Max Lucado,http://www.openisbn.com/cover/0849953014_72.jpg,Thomas Nelson,120
0891091963,9780891091967,Inside Out: Real Change Is Possible If You're Willing To Start From The Inside Out,Larry Crabb,http://www.openisbn.com/cover/0891091963_72.jpg,Navpress,223
0915811537,9780915811533,Son Rise: The Miracle Continues,Barry Neil Kaufman,http://www.openisbn.com/cover/0915811537_72.jpg,H J Kramer,320
0927545373,9780927545372,Unveiled At Last: Discover God's Hidden Message From Genesis To Revelation,Bob Sjogren,http://www.openisbn.com/cover/0927545373_72.jpg,YWAM Publishing,192
1575024179,9781575024172,The Day I Almost Quit,Frederick J. Moody,http://www.openisbn.com/cover/1575024179_72.jpg,F.J. Moody,164
1880185008,9781880185001,"Serving As Senders: How To Care For Your Missionaries While They Are Preparing To Go, While They Are On The Field, When They Return Home",Neal Pirolo,http://www.openisbn.com/cover/1880185008_72.jpg,Emmaus Road Intl,208
0140345809,9780140345803,House Of Stairs,William Sleator,http://www.openisbn.com/cover/0140345809_72.jpg,Puffin,176
